Month;Year;Customer_Age;Age_Group;Age_Group_NUMBER;Customer_Gender;Country;Product_Category;Order_Quantity;Unit_Cost;Unit_Price;Profit;Cost;Revenue
February;2018;36;Adults (35-64);1;F;Australia;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
February;2018;37;Adults (35-64);1;F;Australia;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
February;2018;39;Adults (35-64);1;F;United States;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
February;2018;54;Adults (35-64);1;F;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;19;Youth (<25);1;M;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
February;2018;19;Youth (<25);1;F;France;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
February;2018;19;Youth (<25);1;F;United Kingdom;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;24;Youth (<25);1;F;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
February;2018;27;Young Adults (25-34);1;F;France;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
February;2018;29;Young Adults (25-34);1;F;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;30;Young Adults (25-34);1;M;United States;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;35;Adults (35-64);1;F;United States;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
February;2018;38;Adults (35-64);1;M;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
February;2018;39;Adults (35-64);1;F;France;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
February;2018;43;Adults (35-64);1;F;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;44;Adults (35-64);1;F;Australia;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
February;2018;48;Adults (35-64);1;M;Germany;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
February;2018;24;Youth (<25);1;M;Germany;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
February;2018;26;Young Adults (25-34);1;M;Germany;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
February;2018;28;Young Adults (25-34);1;M;Australia;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
February;2018;29;Young Adults (25-34);1;M;United States;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;31;Young Adults (25-34);1;M;France;Bikes;1;487.00;783.00;296.00;487.00;783.00
February;2018;33;Young Adults (25-34);1;F;United Kingdom;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
February;2018;35;Adults (35-64);1;F;Australia;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
February;2018;35;Adults (35-64);1;M;Australia;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
February;2018;52;Adults (35-64);1;F;Germany;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
February;2018;55;Adults (35-64);1;F;Australia;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
February;2018;57;Adults (35-64);1;M;United Kingdom;Bikes;1;344.00;540.00;196.00;344.00;540.00
February;2018;30;Young Adults (25-34);1;F;United States;Bikes;1;487.00;783.00;296.00;487.00;783.00
February;2018;34;Young Adults (25-34);1;M;Australia;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
February;2018;35;Adults (35-64);1;F;Australia;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
February;2018;27;Young Adults (25-34);1;M;Germany;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
February;2018;30;Young Adults (25-34);1;F;United States;Bikes;1;487.00;783.00;296.00;487.00;783.00
February;2018;31;Young Adults (25-34);1;F;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;31;Young Adults (25-34);1;M;United Kingdom;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
February;2018;33;Young Adults (25-34);1;M;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
February;2018;34;Young Adults (25-34);1;M;United Kingdom;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
February;2018;34;Young Adults (25-34);1;M;United States;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;35;Adults (35-64);1;M;United States;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;43;Adults (35-64);1;F;canada;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
February;2018;43;Adults (35-64);1;F;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
February;2018;51;Adults (35-64);1;M;Germany;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
February;2018;23;Youth (<25);1;M;United States;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
February;2018;23;Youth (<25);1;F;Australia;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
February;2018;25;Young Adults (25-34);1;F;Germany;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
February;2018;26;Young Adults (25-34);1;F;Germany;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
February;2018;28;Young Adults (25-34);1;M;France;Bikes;1;1519.00;2443.00;924.00;1519.00;2443.00
February;2018;28;Young Adults (25-34);1;F;Australia;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
February;2018;32;Young Adults (25-34);1;F;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;32;Young Adults (25-34);1;F;United Kingdom;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
February;2018;32;Young Adults (25-34);1;F;United Kingdom;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
February;2018;34;Young Adults (25-34);1;M;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;40;Adults (35-64);1;M;Germany;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
February;2018;40;Adults (35-64);1;M;Germany;Bikes;1;487.00;783.00;296.00;487.00;783.00
February;2018;42;Adults (35-64);1;M;Australia;Bikes;1;1912.00;3400.00;1488.00;1912.00;3400.00
February;2018;45;Adults (35-64);1;M;United Kingdom;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
February;2018;55;Adults (35-64);1;M;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;25;Young Adults (25-34);1;F;France;Bikes;1;1519.00;2443.00;924.00;1519.00;2443.00
February;2018;28;Young Adults (25-34);1;M;United States;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;31;Young Adults (25-34);1;F;France;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
February;2018;33;Young Adults (25-34);1;F;United Kingdom;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
February;2018;34;Young Adults (25-34);1;M;United States;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;37;Adults (35-64);1;F;United States;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
February;2018;47;Adults (35-64);1;M;Australia;Bikes;1;420.00;769.00;349.00;420.00;769.00
February;2018;21;Youth (<25);1;M;United Kingdom;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
February;2018;30;Young Adults (25-34);1;M;United States;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;39;Adults (35-64);1;F;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;33;Young Adults (25-34);1;F;Australia;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
February;2018;33;Young Adults (25-34);1;M;France;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
February;2018;34;Young Adults (25-34);1;M;United States;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;38;Adults (35-64);1;M;Germany;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
February;2018;39;Adults (35-64);1;F;United States;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
February;2018;39;Adults (35-64);1;F;Germany;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
February;2018;43;Adults (35-64);1;F;Australia;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
February;2018;55;Adults (35-64);1;M;Australia;Bikes;1;420.00;769.00;349.00;420.00;769.00
March;2018;22;Youth (<25);1;M;France;Bikes;1;487.00;783.00;296.00;487.00;783.00
March;2018;28;Young Adults (25-34);1;M;United Kingdom;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
March;2018;28;Young Adults (25-34);1;F;United Kingdom;Bikes;1;344.00;540.00;196.00;344.00;540.00
March;2018;35;Adults (35-64);1;F;Australia;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;37;Adults (35-64);1;M;Australia;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
March;2018;37;Adults (35-64);1;F;Australia;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
March;2018;42;Adults (35-64);1;F;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
March;2018;45;Adults (35-64);1;F;United Kingdom;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;55;Adults (35-64);1;M;United States;Bikes;1;1519.00;2443.00;924.00;1519.00;2443.00
March;2018;20;Youth (<25);1;M;Australia;Bikes;1;344.00;540.00;196.00;344.00;540.00
March;2018;27;Young Adults (25-34);1;F;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;27;Young Adults (25-34);1;M;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;29;Young Adults (25-34);1;F;Australia;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;29;Young Adults (25-34);1;M;canada;Bikes;1;344.00;540.00;196.00;344.00;540.00
March;2018;31;Young Adults (25-34);1;M;United States;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
March;2018;35;Adults (35-64);1;F;France;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
March;2018;38;Adults (35-64);1;M;United States;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
March;2018;44;Adults (35-64);1;F;canada;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
March;2018;45;Adults (35-64);1;M;canada;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;52;Adults (35-64);1;M;United Kingdom;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;20;Youth (<25);1;F;Australia;Bikes;1;344.00;540.00;196.00;344.00;540.00
March;2018;27;Young Adults (25-34);1;F;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;30;Young Adults (25-34);1;F;France;Bikes;1;487.00;783.00;296.00;487.00;783.00
March;2018;35;Adults (35-64);1;M;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;36;Adults (35-64);1;M;Australia;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
March;2018;57;Adults (35-64);1;F;Australia;Bikes;1;420.00;769.00;349.00;420.00;769.00
March;2018;25;Young Adults (25-34);1;F;Australia;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;27;Young Adults (25-34);1;M;Germany;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
March;2018;28;Young Adults (25-34);1;F;Germany;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
March;2018;39;Adults (35-64);1;F;Australia;Bikes;1;420.00;769.00;349.00;420.00;769.00
March;2018;41;Adults (35-64);1;M;France;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
March;2018;44;Adults (35-64);1;F;Germany;Bikes;1;487.00;783.00;296.00;487.00;783.00
March;2018;18;Youth (<25);1;F;Germany;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;18;Youth (<25);1;M;Australia;Bikes;1;344.00;540.00;196.00;344.00;540.00
March;2018;20;Youth (<25);1;M;Australia;Bikes;1;344.00;540.00;196.00;344.00;540.00
March;2018;24;Youth (<25);1;M;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
March;2018;25;Young Adults (25-34);1;F;Australia;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;26;Young Adults (25-34);1;F;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;27;Young Adults (25-34);1;M;France;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
March;2018;28;Young Adults (25-34);1;F;United States;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
March;2018;28;Young Adults (25-34);1;M;Australia;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
March;2018;35;Adults (35-64);1;M;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;37;Adults (35-64);1;F;United Kingdom;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
March;2018;37;Adults (35-64);1;F;United States;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
March;2018;38;Adults (35-64);1;M;United States;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
March;2018;43;Adults (35-64);1;F;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;44;Adults (35-64);1;F;United Kingdom;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;48;Adults (35-64);1;M;Germany;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
March;2018;58;Adults (35-64);1;F;canada;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;25;Young Adults (25-34);1;F;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
March;2018;40;Adults (35-64);1;M;France;Bikes;1;344.00;540.00;196.00;344.00;540.00
March;2018;49;Adults (35-64);1;F;France;Bikes;1;1519.00;2443.00;924.00;1519.00;2443.00
March;2018;53;Adults (35-64);1;M;United States;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
March;2018;53;Adults (35-64);1;F;United States;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
March;2018;56;Adults (35-64);1;M;United States;Bikes;1;1519.00;2443.00;924.00;1519.00;2443.00
March;2018;26;Young Adults (25-34);1;F;United States;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
March;2018;27;Young Adults (25-34);1;M;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;28;Young Adults (25-34);1;F;United Kingdom;Bikes;1;344.00;540.00;196.00;344.00;540.00
March;2018;28;Young Adults (25-34);1;F;United Kingdom;Bikes;1;344.00;540.00;196.00;344.00;540.00
March;2018;30;Young Adults (25-34);1;F;United States;Bikes;1;487.00;783.00;296.00;487.00;783.00
March;2018;32;Young Adults (25-34);1;M;Germany;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;44;Adults (35-64);1;M;Australia;Bikes;1;308.00;565.00;257.00;308.00;565.00
March;2018;45;Adults (35-64);1;F;Germany;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
March;2018;48;Adults (35-64);1;M;Germany;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
March;2018;19;Youth (<25);1;M;Australia;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
March;2018;27;Young Adults (25-34);1;M;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;27;Young Adults (25-34);1;M;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;32;Young Adults (25-34);1;F;Germany;Bikes;1;308.00;565.00;257.00;308.00;565.00
March;2018;36;Adults (35-64);1;M;Australia;Bikes;1;420.00;769.00;349.00;420.00;769.00
March;2018;38;Adults (35-64);1;M;United Kingdom;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
March;2018;39;Adults (35-64);1;M;France;Bikes;1;1912.00;3400.00;1488.00;1912.00;3400.00
March;2018;40;Adults (35-64);1;M;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;40;Adults (35-64);1;F;Australia;Bikes;1;420.00;769.00;349.00;420.00;769.00
March;2018;40;Adults (35-64);1;M;Australia;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
March;2018;41;Adults (35-64);1;F;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
March;2018;41;Adults (35-64);1;M;France;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
March;2018;55;Adults (35-64);1;M;Australia;Bikes;1;420.00;769.00;349.00;420.00;769.00
March;2018;55;Adults (35-64);1;M;United Kingdom;Bikes;1;1519.00;2443.00;924.00;1519.00;2443.00
March;2018;24;Youth (<25);1;M;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
March;2018;26;Young Adults (25-34);1;M;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;27;Young Adults (25-34);1;M;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;37;Adults (35-64);1;M;United States;Bikes;1;487.00;783.00;296.00;487.00;783.00
March;2018;44;Adults (35-64);1;M;Australia;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;27;Young Adults (25-34);1;F;Australia;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
March;2018;28;Young Adults (25-34);1;M;Germany;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
March;2018;29;Young Adults (25-34);1;F;United States;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;29;Young Adults (25-34);1;F;canada;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
March;2018;39;Adults (35-64);1;F;Australia;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;18;Youth (<25);1;M;Australia;Bikes;1;344.00;540.00;196.00;344.00;540.00
March;2018;23;Youth (<25);1;M;France;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
March;2018;29;Young Adults (25-34);1;M;Germany;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;30;Young Adults (25-34);1;M;Australia;Bikes;1;420.00;769.00;349.00;420.00;769.00
March;2018;38;Adults (35-64);1;M;United Kingdom;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
March;2018;40;Adults (35-64);1;F;Australia;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
March;2018;42;Adults (35-64);1;F;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;46;Adults (35-64);1;F;Germany;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
March;2018;17;Youth (<25);1;M;Australia;Bikes;1;487.00;783.00;296.00;487.00;783.00
March;2018;23;Youth (<25);1;M;United States;Bikes;1;344.00;540.00;196.00;344.00;540.00
March;2018;24;Youth (<25);1;F;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;24;Youth (<25);1;F;United States;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
March;2018;25;Young Adults (25-34);1;F;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
March;2018;27;Young Adults (25-34);1;F;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;27;Young Adults (25-34);1;M;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;27;Young Adults (25-34);1;M;United Kingdom;Bikes;1;344.00;540.00;196.00;344.00;540.00
March;2018;28;Young Adults (25-34);1;F;France;Bikes;1;1519.00;2443.00;924.00;1519.00;2443.00
March;2018;29;Young Adults (25-34);1;F;Australia;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;30;Young Adults (25-34);1;M;United Kingdom;Bikes;1;344.00;540.00;196.00;344.00;540.00
March;2018;36;Adults (35-64);1;M;Germany;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
March;2018;36;Adults (35-64);1;M;Australia;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
March;2018;40;Adults (35-64);1;F;Australia;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
March;2018;48;Adults (35-64);1;M;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;49;Adults (35-64);1;F;Australia;Bikes;1;420.00;769.00;349.00;420.00;769.00
March;2018;51;Adults (35-64);1;M;United Kingdom;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;52;Adults (35-64);1;M;France;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
March;2018;56;Adults (35-64);1;F;canada;Bikes;1;295.00;540.00;245.00;295.00;540.00
March;2018;18;Youth (<25);1;M;Australia;Bikes;1;344.00;540.00;196.00;344.00;540.00
March;2018;27;Young Adults (25-34);1;M;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;28;Young Adults (25-34);1;M;Australia;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;38;Adults (35-64);1;M;Australia;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;38;Adults (35-64);1;M;France;Bikes;1;1252.00;2295.00;1043.00;1252.00;2295.00
March;2018;43;Adults (35-64);1;F;United Kingdom;Bikes;1;344.00;540.00;196.00;344.00;540.00
March;2018;44;Adults (35-64);1;F;Australia;Bikes;1;1898.00;3375.00;1477.00;1898.00;3375.00
March;2018;27;Young Adults (25-34);1;M;United States;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;27;Young Adults (25-34);1;M;United States;Bikes;1;713.00;1120.00;407.00;713.00;1120.00
March;2018;28;Young Adults (25-34);1;M;Australia;Bikes;1;420.00;769.00;349.00;420.00;769.00
March;2018;31;Young Adults (25-34);1;F;France;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
March;2018;34;Young Adults (25-34);1;F;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
March;2018;37;Adults (35-64);1;F;United Kingdom;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
March;2018;40;Adults (35-64);1;F;France;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;48;Adults (35-64);1;F;United Kingdom;Bikes;1;1266.00;2320.00;1054.00;1266.00;2320.00
March;2018;52;Adults (35-64);1;M;Germany;Bikes;1;1519.00;2443.00;924.00;1519.00;2443.00
March;2018;19;Youth (<25);1;M;Australia;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
March;2018;30;Young Adults (25-34);1;F;United States;Bikes;1;295.00;540.00;245.00;295.00;540.00
March;2018;31;Young Adults (25-34);1;F;United States;Bikes;1;2171.00;3578.00;1407.00;2171.00;3578.00
March;2018;45;Adults (35-64);1;M;United Kingdom;Bikes;1;487.00;783.00;296.00;487.00;783.00
March;2018;56;Adults (35-64);1;F;canada;Bikes;1;295.00;540.00;245.00;295.00;540.00
March;2018;18;Youth (<25);1;F;Australia;Bikes;1;344.00;540.00;196.00;344.00;540.00
March;2018;26;Young Adults (25-34);1;F;France;Bikes;1;1555.00;2443.00;888.00;1555.00;2443.00
March;2018;27;Young Adults (25-34);1;F;United Kingdom;Bikes;1;1083.00;1701.00;618.00;1083.00;1701.00
March;2018;27;Young Adults (25-34);1;F;Australia;Bikes;1;487.00;783.00;296.00;487.00;783.00
